"","Year","YS","YSP","Site","Point","Num_Trees","Dom_spp","Mean_DBH","Median_DBH","Max_DBH","Spp_maxDBH","Mean_decay","Num_live","Num_snags","Median_health","Num_2BI_Pl","Num_2BI_FD","Num_2BI_Sx","Perc_At","eff_HY","dist_to_cut","edge_near","cut","Spp","N_flg","NEST","type"
"805",1998,"1998_YY","1998_YY_E3","YY","E3",4,"SX",22.4,18.25,38.7,"SX",1.75,3,1,"HE",0,0,0,0,1985,1947.29256929918,170,0,NA,NA,NA,"available"
"806",1998,"1998_YY","1998_YY_E4","YY","E4",22,"FD",22.52727273,20.8,32.5,"FD",1.090909091,21,1,"HE",0,0,0,0.045454545,1985,2049.4776997085,75,0,NA,NA,NA,"available"
"807",1998,"1998_YY","1998_YY_E5","YY","E5",12,"FD",22.375,20.65,33.3,"FD",1,12,0,"HE",0,0,0,0,1985,2152.13449288203,15,0,NA,NA,NA,"available"
"808",1999,"1999_7M","1999_7M_A1","7M","A1",21,"AT",24.51904762,22.4,50.3,"PL",1.571428571,20,1,"HE",1,0,0,0.714285714,1998,280.995183147326,50,0,NA,NA,NA,"available"
"809",1999,"1999_7M","1999_7M_A2","7M","A2",39,"AT",23.34615385,20.7,61,"PL",1.564102564,33,6,"HE",1,0,0,0.666666667,1998,236.538986420643,150,0,NA,NA,NA,"available"
"810",1999,"1999_7M","1999_7M_A3","7M","A3",39,"FD",25.33076923,21.4,93.9,"FD",1.692307692,30,9,"HE",0,1,0,0.179487179,1998,171.788254381841,250,0,NA,NA,NA,"available"
"811",1999,"1999_7M","1999_7M_A4","7M","A4",26,"FD",21.77692308,19.75,42.2,"FD",1.576923077,23,3,"HE",0,0,0,0.038461538,1998,110.789846728672,270,0,NA,NA,NA,"available"
"812",1999,"1999_7M","1999_7M_A5","7M","A5",22,"FD",31.35,30.05,76.6,"FD",1.363636364,20,2,"HE",0,0,0,0.363636364,1998,65.0561481644739,260,0,NA,NA,NA,"available"
"813",1999,"1999_7M","1999_7M_B1","7M","B1",7,"PL",30.6,29.8,37.5,"PL",1,7,0,"HE",0,0,0,0.428571429,1998,390.996155956278,50,0,NA,NA,NA,"available"
"814",1999,"1999_7M","1999_7M_B2","7M","B2",23,"AT",27.6826087,28.5,43.7,"PL",1.434782609,21,2,"HE",0,0,0,0.608695652,1998,335.175523674994,150,0,NA,NA,NA,"available"
"815",1999,"1999_7M","1999_7M_B3","7M","B3",29,"AT",22.37586207,20.2,42.6,"PL",1.75862069,22,7,"HE",0,0,0,0.655172414,1998,280.477252821374,150,0,NA,NA,NA,"available"
"816",1999,"1999_7M","1999_7M_B4","7M","B4",33,"SX",21.3,20.4,39,"PL",1.121212121,33,0,"HE",0,0,0,0.393939394,1998,225.435732032901,160,0,NA,NA,NA,"available"
"817",1999,"1999_7M","1999_7M_B5","7M","B5",37,"SX",25.32432432,24.4,41.1,"PL",1.702702703,31,6,"HE",1,0,0,0.027027027,1998,162.831650644947,175,0,NA,NA,NA,"available"
"818",1999,"1999_7M","1999_7M_C1","7M","C1",26,"AT",20.65,18.8,36.1,"SX",1.538461538,24,2,"BI",0,0,0,0.807692308,1998,481.655676387072,50,0,NA,NA,NA,"available"
"819",1999,"1999_7M","1999_7M_C2","7M","C2",21,"AT",28.71428571,31.1,44.9,"AT",1.285714286,20,1,"HE",0,0,0,0.761904762,1998,415.285961476519,70,0,NA,NA,NA,"available"
"820",1999,"1999_7M","1999_7M_C3","7M","C3",25,"AT",27.72,26.6,46.3,"PL",1.36,23,2,"HE",0,0,0,0.56,1998,375.020090885823,80,0,NA,NA,NA,"available"
"821",1999,"1999_7M","1999_7M_C4","7M","C4",49,"SX",20.22857143,19.5,29.3,"PL",1.346938776,47,2,"HE",0,0,0,0.040816327,1998,321.087903465386,80,0,NA,NA,NA,"available"
"822",1999,"1999_7M","1999_7M_C5","7M","C5",35,"FD",24.16285714,23.1,37.5,"PL",2.228571429,26,9,"HE",0,0,0,0.028571429,1998,271.127516238064,80,0,NA,NA,NA,"available"
"823",1999,"1999_CT","1999_CT_A1","CT","A1",18,"SX",24.5,19.95,48.8,"SX",1.611111111,16,2,"HE",0,1,2,0,1999,2087.11488252821,60,0,NA,NA,NA,"available"
"824",1999,"1999_CT","1999_CT_B1","CT","B1",39,"FD",20.67692308,17.8,48.6,"PL",1.282051282,37,2,"HE",1,1,0,0.025641026,1999,2129.60311931503,190,0,NA,NA,NA,"available"
"825",1999,"1999_CT","1999_CT_B2","CT","B2",6,"SX",28.38333333,28.5,39.5,"SX",1.166666667,6,0,"HE",0,0,0,0.166666667,1999,2029.36767192369,145,0,NA,NA,NA,"available"
"826",1999,"1999_CT","1999_CT_B3","CT","B3",29,"SX",25.7137931,23.4,42.9,"AT",1.620689655,25,4,"HE",0,0,1,0.275862069,1999,1939.97819293986,50,0,NA,NA,NA,"available"
"827",1999,"1999_CT","1999_CT_C1","CT","C1",28,"SX",28.44285714,23.65,56.5,"PL",1.392857143,26,2,"HE",2,0,0,0.25,1999,2143.97212635905,160,0,NA,NA,NA,"available"
"828",1999,"1999_CT","1999_CT_C2","CT","C2",38,"SX",26.50789474,25.35,50.3,"AT",1.684210526,34,4,"HE",0,0,2,0.315789474,1999,2048.23954776545,100,0,NA,NA,NA,"available"
"829",1999,"1999_CT","1999_CT_D1","CT","D1",35,"AT",25.24,25.8,34.1,"AT",1.342857143,33,2,"HE",0,0,0,1,1999,2177.40610596291,115,0,NA,NA,NA,"available"
"830",1999,"1999_D1","1999_D1_A1","D1","A1",37,"FD",20.37567568,19.1,32.4,"FD",1.324324324,33,4,"HE",0,2,0,0,1999,0,50,0,NA,NA,NA,"available"
"831",1999,"1999_D1","1999_D1_A2","D1","A2",26,"FD",20.48076923,19.95,33.5,"PL",1.153846154,26,0,"HE",3,0,0,0,1999,0,85,1,NA,NA,NA,"available"
"832",1999,"1999_D1","1999_D1_A3","D1","A3",23,"PL",16.17391304,15.6,29.5,"FD",1.086956522,23,0,"HE",1,1,0,0.043478261,1999,0.336392409538579,130,1,NA,NA,NA,"available"
"833",1999,"1999_D1","1999_D1_A4","D1","A4",41,"FD",20.49512195,19.6,32.9,"FD",1.463414634,36,5,"HE",1,0,0,0.048780488,1999,89.6685060400112,155,1,NA,NA,NA,"available"
"834",1999,"1999_D1","1999_D1_A5","D1","A5",32,"FD",19.009375,17.75,31.6,"FD",1.3125,30,2,"HE",0,4,0,0.03125,1999,111.303449870342,190,1,NA,NA,NA,"available"
"835",1999,"1999_D1","1999_D1_B1","D1","B1",35,"PL",19.00571429,18.3,31.6,"PL",1.457142857,30,5,"HE",2,0,0,0,1999,0,50,0,NA,NA,NA,"available"
"836",1999,"1999_D1","1999_D1_B2","D1","B2",27,"FD",23.27777778,18.7,92.3,"FD",1.37037037,24,3,"HE",0,1,0,0,1999,0,150,0,NA,NA,NA,"available"
"837",1999,"1999_D1","1999_D1_B3","D1","B3",40,"FD",17.3425,15.45,35.2,"PL",1.1,40,0,"HE",2,0,0,0,1999,0,220,1,NA,NA,NA,"available"
"838",1999,"1999_D1","1999_D1_B4","D1","B4",45,"FD",20.10444444,17.6,48.2,"FD",1.155555556,44,1,"HE",0,0,0,0.088888889,1999,57.3369366516022,240,1,NA,NA,NA,"available"
"839",1999,"1999_D1","1999_D1_B5","D1","B5",35,"FD",18.14857143,16.2,45.6,"FD",1.114285714,35,0,"HE",2,1,0,0.028571429,1999,46.8883248065609,255,1,NA,NA,NA,"available"
"840",1999,"1999_D1","1999_D1_C1","D1","C1",25,"PL",23.472,24.8,32.7,"PL",1.56,20,5,"HE",1,0,0,0.2,1999,0,50,0,NA,NA,NA,"available"
"841",1999,"1999_D1","1999_D1_C2","D1","C2",7,"PL",27.85714286,27.1,42.9,"FD",1.571428571,6,1,"HE",1,0,0,0,1999,0,150,0,NA,NA,NA,"available"
"842",1999,"1999_D1","1999_D1_C3","D1","C3",35,"FD",18.20857143,16.4,35.2,"FD",1.114285714,34,1,"HE",1,0,0,0,1999,0,250,0,NA,NA,NA,"available"
"843",1999,"1999_D1","1999_D1_C4","D1","C4",15,"FD",21.15333333,20,45,"FD",1.2,14,1,"HE",0,0,0,0.133333333,1999,0,325,1,NA,NA,NA,"available"
"844",1999,"1999_D1","1999_D1_C5","D1","C5",33,"FD",18.0030303,16,35.5,"PL",1.090909091,32,1,"HE",0,0,0,0,1999,0,370,1,NA,NA,NA,"available"
"845",1999,"1999_D1","1999_D1_D1","D1","D1",22,"PL",22.29090909,22.45,35.6,"FD",2.136363636,15,7,"BI",8,0,0,0.045454545,1999,0,50,0,NA,NA,NA,"available"
"846",1999,"1999_D1","1999_D1_D2","D1","D2",30,"FD",21.29333333,21.55,40.5,"FD",1.3,28,2,"HE",1,1,0,0.033333333,1999,0,150,0,NA,NA,NA,"available"
"847",1999,"1999_D1","1999_D1_D3","D1","D3",46,"FD",20.27391304,18.85,44.5,"FD",1.347826087,42,4,"HE",3,1,0,0.152173913,1999,0,45,1,NA,NA,NA,"available"
"848",1999,"1999_D1","1999_D1_D4","D1","D4",28,"FD",20.45714286,15.85,47,"FD",1.285714286,26,2,"HE",0,4,0,0,1999,0,350,0,NA,NA,NA,"available"
"849",1999,"1999_D1","1999_D1_D5","D1","D5",35,"FD",20.05714286,18.8,35.5,"FD",1.428571429,31,4,"HE",3,2,0,0,1999,0,375,1,NA,NA,NA,"available"
"850",1999,"1999_D2","1999_D2_A1","D2","A1",16,"FD",33.625,15.3,120,"FD",1.125,16,0,"HE",0,2,0,0,1999,473.377049744967,50,0,NA,NA,NA,"available"
"851",1999,"1999_D2","1999_D2_A2","D2","A2",18,"FD",21.35555556,15.65,46.6,"SX",1.388888889,16,2,"HE",2,0,0,0,1999,574.564085808026,0,1,NA,NA,NA,"available"
"852",1999,"1999_D2","1999_D2_A3","D2","A3",30,"AT",23.51666667,23.35,43.7,"SX",1.3,28,2,"HE",1,0,0,0.3,1999,671.840220033723,0,1,NA,NA,NA,"available"
"853",1999,"1999_D2","1999_D2_A4","D2","A4",49,"SX",19.91020408,18.8,37.3,"PL",1.448979592,42,7,"HE",1,0,0,0.163265306,1999,765.547385571607,0,1,NA,NA,NA,"available"
"854",1999,"1999_D2","1999_D2_A5","D2","A5",43,"SX",19.04883721,19.5,29.5,"FD",1.162790698,40,3,"HE",0,0,0,0.046511628,1999,861.368403858317,0,1,NA,NA,NA,"available"
"855",1999,"1999_D2","1999_D2_B1","D2","B1",37,"SX",22.63243243,22.7,40.8,"PL",1.486486486,34,3,"HE",0,0,0,0.351351351,1999,528.166473830297,30,1,NA,NA,NA,"available"
"856",1999,"1999_D2","1999_D2_B2","D2","B2",28,"PL",24.71428571,24.15,40.4,"SX",1.785714286,22,6,"HE",0,0,0,0,1999,621.35416326609,0,1,NA,NA,NA,"available"
"857",1999,"1999_D2","1999_D2_B3","D2","B3",8,"SX",20.7625,16.8,46.5,"SX",1.375,7,1,"HE",0,0,0,0,1999,719.389185486502,0,1,NA,NA,NA,"available"
"858",1999,"1999_D2","1999_D2_B4","D2","B4",33,"SX",20.43939394,18.3,36.9,"PL",1.393939394,29,4,"HE",0,0,0,0.212121212,1999,815.474119823089,0,1,NA,NA,NA,"available"
"859",1999,"1999_D2","1999_D2_B5","D2","B5",43,"AT",23.05581395,21.4,58.1,"PL",1.302325581,39,4,"HE",0,0,0,0.348837209,1999,907.243476124383,0,1,NA,NA,NA,"available"
"860",1999,"1999_D2","1999_D2_C1","D2","C1",28,"SX",28.04642857,28.1,45.5,"SX",2,18,10,"HE",0,0,4,0.178571429,1999,609.768312365699,0,1,NA,NA,NA,"available"
"861",1999,"1999_D2","1999_D2_C2","D2","C2",40,"SX",22.8525,22.1,56.5,"PL",1.825,30,10,"HE",0,0,0,0.125,1999,690.519832024622,0,1,NA,NA,NA,"available"
"862",1999,"1999_D2","1999_D2_C3","D2","C3",14,"SX",28.06428571,26.75,43.4,"SX",1.642857143,11,3,"HE",0,0,0,0,1999,791.762552542482,60,1,NA,NA,NA,"available"
"863",1999,"1999_D2","1999_D2_C4","D2","C4",35,"AT",24.68857143,23.8,48.5,"AT",1.542857143,30,5,"HE",0,0,0,0.6,1999,890.072813016566,70,1,NA,NA,NA,"available"
"864",1999,"1999_D2","1999_D2_C5","D2","C5",13,"SX",26.03846154,25,42.6,"SX",1.538461538,11,2,"HE",0,0,0,0.230769231,1999,957.798778168732,25,1,NA,NA,NA,"available"
"865",1999,"1999_D2","1999_D2_D1","D2","D1",22,"SX",28.09090909,21.35,88.7,"FD",1.681818182,17,5,"HE",0,0,2,0.181818182,1999,677.442822255364,30,1,NA,NA,NA,"available"
"866",1999,"1999_D2","1999_D2_D2","D2","D2",10,"SX",30.43,28.45,47.2,"SX",1.6,10,0,"HE",0,0,4,0,1999,745.037363841605,30,1,NA,NA,NA,"available"
"867",1999,"1999_D2","1999_D2_D3","D2","D3",31,"AT",26.53548387,25.9,54,"AT",1.774193548,25,6,"HE",0,0,0,0.64516129,1999,828.240249796992,75,1,NA,NA,NA,"available"
"868",1999,"1999_D2","1999_D2_D4","D2","D4",23,"SX",25.5173913,21.4,65,"FD",1.391304348,19,4,"HE",0,0,0,0.217391304,1999,918.530957370078,160,1,NA,NA,NA,"available"
"869",1999,"1999_D2","1999_D2_D5","D2","D5",14,"FD",29.06428571,25.7,57,"FD",1,14,0,"HE",0,0,0,0.071428571,1999,1014.47554682236,150,1,NA,NA,NA,"available"
"870",1999,"1999_D2","1999_D2_E1","D2","E1",29,"SX",24.23448276,23.4,48,"SX",1.620689655,25,4,"HE",0,0,0,0.24137931,1999,729.044495186661,50,0,NA,NA,NA,"available"
"871",1999,"1999_D2","1999_D2_E2","D2","E2",14,"FD",23.13571429,18.8,46.9,"PL",1.357142857,13,1,"HE",0,0,0,0.071428571,1999,779.535348738647,125,1,NA,NA,NA,"available"
"872",1999,"1999_FO","1999_FO_A1","FO","A1",1,"SX",13.5,13.5,13.5,"SX",1,1,0,"HE",0,0,0,0,1997,0,0,1,NA,NA,NA,"available"
"873",1999,"1999_FO","1999_FO_A2","FO","A2",3,"FD",16.23333333,14,21.7,"FD",1,3,0,"HE",0,0,0,0,1997,0,0,1,NA,NA,NA,"available"
"874",1999,"1999_FO","1999_FO_B1","FO","B1",13,"SX",19.35384615,17.1,30.7,"SX",1.307692308,12,1,"HE",0,0,1,0,1997,0,0,1,NA,NA,NA,"available"
"875",1999,"1999_FO","1999_FO_B2","FO","B2",1,"FD",16.6,16.6,16.6,"FD",1,1,0,"HE",0,0,0,0,1997,0,0,1,NA,NA,NA,"available"
"876",1999,"1999_FO","1999_FO_C1","FO","C1",29,"PL",23.82758621,24.5,40.1,"PL",1.862068966,24,5,"BI",7,0,0,0,1997,13.6603947898438,0,1,NA,NA,NA,"available"
"877",1999,"1999_FO","1999_FO_C2","FO","C2",8,"SX",29.175,30.7,36.6,"SX",1.375,7,1,"HE",1,0,0,0,1997,9.42997122186951,0,1,NA,NA,NA,"available"
"878",1999,"1999_FO","1999_FO_D1","FO","D1",50,"PL",19.344,18.3,37.8,"PL",1.24,46,4,"HE",0,0,0,0.02,1997,115.305937363158,0,1,NA,NA,NA,"available"
"879",1999,"1999_FO","1999_FO_D2","FO","D2",35,"PL",21.43142857,21.3,34.6,"PL",1.485714286,30,5,"HE",1,0,0,0,1997,104.779868455071,0,1,NA,NA,NA,"available"
"880",1999,"1999_FO","1999_FO_D3","FO","D3",24,"PL",21.30833333,18.5,50,"SX",1.625,22,2,"HE",0,0,0,0,1997,93.937791440529,0,1,NA,NA,NA,"available"
"881",1999,"1999_FO","1999_FO_E1","FO","E1",46,"PL",20.54782609,18.95,33.4,"SX",1.456521739,42,4,"HE",0,0,0,0,1997,222.866517934765,0,1,NA,NA,NA,"available"
"882",1999,"1999_FO","1999_FO_E2","FO","E2",13,"PL",25.23846154,25.2,46.7,"PL",1.769230769,12,1,"DM",0,0,0,0,1997,212.089350994753,0,1,NA,NA,NA,"available"
"883",1999,"1999_FO","1999_FO_E3","FO","E3",12,"PL",31.21666667,30.55,50.6,"PL",2,10,2,"DM",0,0,0,0,1997,195.593804889997,0,1,NA,NA,NA,"available"
"884",1999,"1999_FO","1999_FO_F1","FO","F1",43,"PL",20.10465116,18.4,32.4,"SX",1.186046512,40,3,"HE",0,0,0,0.046511628,1997,342.571990995627,0,1,NA,NA,NA,"available"
"885",1999,"1999_FO","1999_FO_F2","FO","F2",42,"PL",19.17619048,18.15,31.6,"PL",1.30952381,37,5,"HE",0,0,0,0,1997,317.842168879615,0,1,NA,NA,NA,"available"
"886",1999,"1999_FO","1999_FO_F3","FO","F3",37,"PL",19.66486486,18.8,29.8,"PL",1.567567568,34,3,"HE",1,0,0,0,1997,306.428118996073,0,1,NA,NA,NA,"available"
"887",1999,"1999_KN","1999_KN_A1","KN","A1",14,"PL",22.98571429,22.2,49,"SX",1.214285714,14,0,"HE",1,0,0,0.071428571,1997,526.17838332184,50,0,NA,NA,NA,"available"
"888",1999,"1999_KN","1999_KN_A2","KN","A2",35,"PL",22.43714286,23,34,"PL",1.942857143,29,6,"DM",3,0,0,0,1997,448.757295942988,150,0,NA,NA,NA,"available"
"889",1999,"1999_KN","1999_KN_A3","KN","A3",26,"PL",22.87307692,20.85,53,"SX",1.653846154,24,2,"HE",1,0,0,0,1997,378.417294104618,105,0,NA,NA,NA,"available"
"890",1999,"1999_KN","1999_KN_B1","KN","B1",43,"PL",19.2,18.2,29.2,"PL",1.674418605,37,6,"HE",1,0,0,0,1997,561.174130446351,50,0,NA,NA,NA,"available"
"891",1999,"1999_KN","1999_KN_B2","KN","B2",43,"PL",18.51627907,17.2,30,"PL",1.255813953,42,1,"HE",1,0,0,0.069767442,1997,499.945614376075,150,0,NA,NA,NA,"available"
"892",1999,"1999_KN","1999_KN_B3","KN","B3",27,"PL",22.34074074,22.3,54.6,"PL",1.777777778,23,4,"HE",0,0,0,0.222222222,1997,449.946303093613,155,0,NA,NA,NA,"available"
"893",1999,"1999_KN","1999_KN_B4","KN","B4",22,"PL",23.34090909,22.05,39.5,"PL",1.772727273,19,3,"HE",0,0,0,0.454545455,1997,402.615635008507,65,0,NA,NA,NA,"available"
"894",1999,"1999_KN","1999_KN_C1","KN","C1",45,"FD",22.00444444,20.4,39.1,"PL",1.266666667,43,2,"HE",0,0,0,0.022222222,1997,690.37838570677,340,0,NA,NA,NA,"available"
"895",1999,"1999_KN","1999_KN_C2","KN","C2",18,"FD",25.68888889,18.7,69.5,"FD",1.166666667,17,1,"HE",1,0,0,0,1997,625.116586608495,260,0,NA,NA,NA,"available"
"896",1999,"1999_KN","1999_KN_C3","KN","C3",43,"PL",18.65813953,18,33.2,"SX",1.302325581,39,4,"HE",1,0,0,0.046511628,1997,560.202304270417,180,0,NA,NA,NA,"available"
"897",1999,"1999_KN","1999_KN_C4","KN","C4",22,"PL",24.40909091,23.55,42.4,"PL",1.772727273,16,6,"HE",0,0,0,0,1997,520.722032106886,120,0,NA,NA,NA,"available"
"898",1999,"1999_KN","1999_KN_C5","KN","C5",36,"PL",20.07777778,19.05,37,"PL",1.833333333,30,6,"HE",1,0,0,0.111111111,1997,500.129024979471,70,0,NA,NA,NA,"available"
"899",1999,"1999_KN","1999_KN_D1","KN","D1",29,"SX",23.93448276,22.4,51.1,"SX",1.620689655,22,7,"HE",0,0,1,0.068965517,1997,728.807382711159,230,0,NA,NA,NA,"available"
"900",1999,"1999_KN","1999_KN_D2","KN","D2",24,"FD",18.55416667,16.25,32.5,"PL",1.208333333,23,1,"HE",0,0,0,0.041666667,1997,681.999351462922,150,0,NA,NA,NA,"available"
"901",1999,"1999_KN","1999_KN_D3","KN","D3",22,"PL",23.20454545,23.65,32,"PL",2.181818182,16,6,"DM",2,0,0,0.181818182,1997,636.873145197328,70,0,NA,NA,NA,"available"
"902",1999,"1999_MC","1999_MC_A1","MC","A1",49,"PL",18.98367347,17.5,40,"PL",1.224489796,45,4,"HE",0,0,0,0,1999,1850.82286798299,30,0,NA,NA,NA,"available"
"903",1999,"1999_MC","1999_MC_A2","MC","A2",38,"PL",19.52368421,18.75,37.9,"PL",1.315789474,35,3,"HE",0,0,0,0,1999,1762.62267845264,90,1,NA,NA,NA,"available"
"904",1999,"1999_MC","1999_MC_A3","MC","A3",26,"PL",22.01153846,22.45,30.3,"PL",1.384615385,21,5,"HE",0,0,0,0,1999,1683.28399990277,75,1,NA,NA,NA,"available"
"905",1999,"1999_MC","1999_MC_A4","MC","A4",37,"PL",20.44864865,18.9,29.9,"PL",1.135135135,35,2,"HE",0,0,0,0,1999,1599.7773790422,70,1,NA,NA,NA,"available"
"906",1999,"1999_MC","1999_MC_A5","MC","A5",36,"PL",19.58055556,19.75,30.5,"PL",1.166666667,35,1,"HE",0,0,0,0,1999,1513.96524545034,75,1,NA,NA,NA,"available"
"907",1999,"1999_MC","1999_MC_B1","MC","B1",26,"PL",20.52307692,18.3,34.5,"PL",1.461538462,22,4,"HE",2,0,0,0.269230769,1999,1622.22438818172,50,0,NA,NA,NA,"available"
"908",1999,"1999_MC","1999_MC_B2","MC","B2",22,"PL",20.74090909,20.4,30.5,"PL",1.090909091,21,1,"HE",0,0,0,0,1999,1520.23063692585,150,0,NA,NA,NA,"available"
"909",1999,"1999_MC","1999_MC_B3","MC","B3",37,"PL",19.74324324,19.3,38.3,"PL",1.054054054,37,0,"HE",1,0,0,0.189189189,1999,1438.74417824352,175,1,NA,NA,NA,"available"
"910",1999,"1999_MC","1999_MC_B4","MC","B4",23,"PL",19.32608696,17.1,35.1,"PL",1.782608696,19,4,"HE",1,0,0,0,1999,1368.19991622607,160,1,NA,NA,NA,"available"
"911",1999,"1999_MC","1999_MC_B5","MC","B5",20,"PL",25.635,22.7,39.6,"PL",1.5,17,3,"HE",0,0,0,0.05,1999,1281.85632525642,155,1,NA,NA,NA,"available"
"912",1999,"1999_MC","1999_MC_C1","MC","C1",28,"PL",21.58928571,21.55,31.3,"PL",1.464285714,22,6,"HE",0,0,0,0,1999,1547.82126401626,50,0,NA,NA,NA,"available"
"913",1999,"1999_MC","1999_MC_C2","MC","C2",38,"PL",21.55,20.9,36,"PL",1.236842105,34,4,"HE",0,0,0,0.078947368,1999,1448.62872911129,150,0,NA,NA,NA,"available"
"914",1999,"1999_MC","1999_MC_C3","MC","C3",35,"PL",19.62857143,18.3,34.8,"PL",1.257142857,33,2,"HE",0,0,0,0.342857143,1999,1376.31329582847,250,0,NA,NA,NA,"available"
"915",1999,"1999_MC","1999_MC_C4","MC","C4",37,"PL",18.90540541,18.3,31.7,"PL",1.108108108,36,1,"HE",0,0,0,0.081081081,1999,1291.97154231319,265,1,NA,NA,NA,"available"
"916",1999,"1999_MC","1999_MC_C5","MC","C5",51,"PL",17.44705882,16.9,29.8,"PL",1.529411765,50,1,"HE",19,0,0,0.078431373,1999,1211.54622030594,245,1,NA,NA,NA,"available"
"917",1999,"1999_MG","1999_MG_B1","MG","B1",15,"AT",20.55333333,21.3,28,"AT",1.333333333,13,2,"HE",1,0,0,0.666666667,1985,1283.80484501742,5,0,NA,NA,NA,"available"
"918",1999,"1999_MG","1999_MG_B2","MG","B2",17,"AT",18.08823529,17.5,23.1,"FD",1.411764706,15,2,"HE",0,0,0,0.941176471,1985,1376.2901767972,85,0,NA,NA,NA,"available"
"919",1999,"1999_MG","1999_MG_B3","MG","B3",27,"FD",25.06296296,24.3,66.8,"FD",1.222222222,26,1,"HE",0,1,0,0,1985,1472.17094388241,180,0,NA,NA,NA,"available"
"920",1999,"1999_MG","1999_MG_B4","MG","B4",28,"FD",25.52857143,24.8,52.9,"FD",1.142857143,26,2,"HE",0,0,0,0.035714286,1985,1575.87022216955,240,0,NA,NA,NA,"available"
"921",1999,"1999_MG","1999_MG_C1","MG","C1",26,"AT",15.09230769,14.15,22.7,"AT",1.192307692,25,1,"HE",0,0,0,0.923076923,1985,1278.36052362877,5,0,NA,NA,NA,"available"
"922",1999,"1999_MG","1999_MG_C2","MG","C2",22,"FD",18.21363636,15.1,39.5,"FD",1.227272727,20,2,"HE",0,0,0,0,1985,1376.12004728542,60,0,NA,NA,NA,"available"
"923",1999,"1999_MG","1999_MG_C3","MG","C3",25,"FD",21.596,16.1,77.8,"FD",1.12,24,1,"HE",1,0,0,0,1985,1479.24600160049,140,0,NA,NA,NA,"available"
"924",1999,"1999_MG","1999_MG_C4","MG","C4",27,"FD",26.24444444,22.6,51.3,"FD",1.518518519,24,3,"HE",1,0,0,0.111111111,1985,1582.19368062639,230,0,NA,NA,NA,"available"
"925",1999,"1999_MG","1999_MG_D1","MG","D1",13,"PL",15.16153846,14.2,23.1,"PL",1.230769231,12,1,"HE",1,0,0,0.307692308,1985,1269.6225205921,5,0,NA,NA,NA,"available"
"926",1999,"1999_MG","1999_MG_D2","MG","D2",32,"AT",14.834375,14.4,23.5,"FD",1.09375,31,1,"HE",0,0,0,0.9375,1985,1363.50815545276,15,0,NA,NA,NA,"available"
"927",1999,"1999_MG","1999_MG_D3","MG","D3",21,"FD",23.8047619,15.4,82.8,"FD",1.285714286,18,3,"HE",0,0,0,0,1985,1471.1894928162,125,0,NA,NA,NA,"available"
"928",1999,"1999_MG","1999_MG_D4","MG","D4",20,"FD",23.16,19.8,78.1,"FD",1.2,18,2,"HE",0,0,0,0.05,1985,1571.12041333566,225,0,NA,NA,NA,"available"
"929",1999,"1999_MG","1999_MG_E1","MG","E1",6,"PL",18.93333333,17.1,33.1,"AT",1.333333333,6,0,"HE",1,0,0,0.5,1985,1282.18501681057,5,0,NA,NA,NA,"available"
"930",1999,"1999_MG","1999_MG_E2","MG","E2",24,"FD",21.8,19.75,76.7,"FD",1.333333333,21,3,"HE",0,0,0,0,1985,1388.07281103953,40,0,NA,NA,NA,"available"
"931",1999,"1999_MG","1999_MG_E3","MG","E3",34,"FD",19.46470588,16.9,84.5,"FD",1.294117647,31,3,"HE",1,2,0,0,1985,1489.20409597372,90,0,NA,NA,NA,"available"
"932",1999,"1999_MG","1999_MG_E4","MG","E4",31,"FD",29.89354839,27.1,88.3,"FD",1.419354839,29,2,"HE",0,1,0,0.161290323,1985,1573.58603663246,15,0,NA,NA,NA,"available"
"933",1999,"1999_MG","1999_MG_F1","MG","F1",19,"AT",21.06315789,21.8,31.3,"PL",1.473684211,18,1,"HE",0,0,0,0.7,1985,1417.73631286125,30,0,NA,NA,NA,"available"
"934",1999,"1999_MG","1999_MG_F2","MG","F2",35,"FD",23.92857143,19.7,66.8,"FD",1.314285714,32,3,"HE",0,1,0,0,1985,1516.78266869707,120,0,NA,NA,NA,"available"
"935",1999,"1999_MG","1999_MG_F3","MG","F3",29,"FD",18.53793103,17.3,33.3,"PL",1.206896552,28,1,"HE",2,0,0,0.103448276,1985,1615.06808570766,195,0,NA,NA,NA,"available"
"936",1999,"1999_MG","1999_MG_F4","MG","F4",27,"FD",19.47777778,15,49.5,"FD",1.074074074,27,0,"HE",0,1,0,0.037037037,1985,1709.15011912637,105,0,NA,NA,NA,"available"
"937",1999,"1999_MM","1999_MM_A1","MM","A1",27,"AT",26.07037037,27.6,39.3,"AT",2,20,7,"HE",1,0,0,0.777777778,1998,975.3599358803,420,0,NA,NA,NA,"available"
"938",1999,"1999_MM","1999_MM_A2","MM","A2",19,"PL",27.69473684,24.7,44.8,"PL",2.315789474,15,4,"HE",1,0,0,0.210526316,1998,877.170500070225,430,0,NA,NA,NA,"available"
"939",1999,"1999_MM","1999_MM_A3","MM","A3",19,"AT",26.43157895,27.5,35,"PL",1.421052632,18,1,"HE",0,0,0,0.578947368,1998,778.628288028654,350,0,NA,NA,NA,"available"
"940",1999,"1999_MM","1999_MM_A4","MM","A4",16,"PL",28.09375,28.05,53.6,"FD",1.6875,14,2,"HE",0,0,0,0.0625,1998,674.411841112696,250,0,NA,NA,NA,"available"
